"","lag","mean_value","upper_sd","lower_sd"
"161",161,0.0414062635429645,0.191889111064252,0.191889111064252
"162",162,0.0304043403444262,0.189449206766228,0.189449206766228
"163",163,0.0195115079246558,0.184624083929054,0.184624083929054
"164",164,0.00931869633936723,0.180325546586751,0.180325546586751
"165",165,0.00221967877180906,0.180499724786667,0.180499724786667
"166",166,-0.00333111534803422,0.182754310607433,0.182754310607433
"167",167,-0.0072180373220338,0.181453586681574,0.181453586681574
"168",168,-0.00888755044234979,0.180034398089073,0.180034398089073
"169",169,-0.00920469448857807,0.181441728377957,0.181441728377957
"170",170,-0.00870941711489358,0.185679848012455,0.185679848012455
"171",171,-0.00839377284732569,0.187803239185727,0.187803239185727
"172",172,-0.00881435242571703,0.186695103702151,0.186695103702151
"173",173,-0.00927599047167611,0.183432566394142,0.183432566394142
"174",174,-0.0110944674075936,0.181714255002883,0.181714255002883
"175",175,-0.0134917229272804,0.180064648459325,0.180064648459325
"176",176,-0.0166040068872786,0.179605260031415,0.179605260031415
"177",177,-0.0187468872968098,0.178680400921384,0.178680400921384
"178",178,-0.0203768595093297,0.1790645266967,0.1790645266967
"179",179,-0.0187584307835073,0.182492800558894,0.182492800558894
"180",180,-0.0138903862326502,0.186978713605721,0.186978713605721
"181",181,-0.00612236592251104,0.187452266202306,0.187452266202306
"182",182,0.00286947074821633,0.185816514330534,0.185816514330534
"183",183,0.0110128170730558,0.185404777021011,0.185404777021011
"184",184,0.0195143635008761,0.186861397132484,0.186861397132484
"185",185,0.0277449296348138,0.187110831710701,0.187110831710701
"186",186,0.0356153805235136,0.187245022547801,0.187245022547801
"187",187,0.0407759078987917,0.188215315551017,0.188215315551017
"188",188,0.0407729528982291,0.188331664560779,0.188331664560779
"189",189,0.036477898405113,0.186992201518338,0.186992201518338
"190",190,0.0318847654280338,0.185893647524381,0.185893647524381
"191",191,0.0254432451067617,0.185118009405577,0.185118009405577
"192",192,0.0180351796291319,0.185254565979081,0.185254565979081
"193",193,0.0133584508888,0.189564407590556,0.189564407590556
"194",194,0.00781191479415205,0.188690988080989,0.188690988080989
"195",195,-0.0027256080419655,0.183670842406678,0.183670842406678
"196",196,-0.0130569560043507,0.179862168710962,0.179862168710962
"197",197,-0.0175365588533122,0.181331441111093,0.181331441111093
"198",198,-0.0194742932532359,0.18360601787493,0.18360601787493
"199",199,-0.0214093374186663,0.181797868921303,0.181797868921303
"200",200,-0.0214450887863942,0.179312783701973,0.179312783701973
"201",201,-0.0198344664905535,0.1779830258402,0.1779830258402
"202",202,-0.0151969185668123,0.179043595655365,0.179043595655365
"203",203,-0.00977506300638026,0.183038756603772,0.183038756603772
"204",204,-0.00639692934544289,0.187700223101528,0.187700223101528
"205",205,-0.00567292881986329,0.185057680366361,0.185057680366361
"206",206,-0.00474439903856165,0.18148295898784,0.18148295898784
"207",207,0.000173166292130179,0.180212083333991,0.180212083333991
"208",208,0.0085135454607966,0.181030917030353,0.181030917030353
"209",209,0.0169574066494414,0.180859709117254,0.180859709117254
"210",210,0.0201201778717967,0.179588143221895,0.179588143221895
"211",211,0.0185048808456181,0.17855477593747,0.17855477593747
"212",212,0.0166696838640802,0.180027614138003,0.180027614138003
"213",213,0.0174192875436044,0.18351268871816,0.18351268871816
"214",214,0.0203992071701888,0.188089670378063,0.188089670378063
"215",215,0.0204674673289664,0.189383507870212,0.189383507870212
"216",216,0.0163373649085729,0.186106321073857,0.186106321073857
"217",217,0.0106541081984394,0.182099822395594,0.182099822395594
"218",218,0.00460280853692673,0.181226495072307,0.181226495072307
"219",219,0.00144814238960863,0.182958242983061,0.182958242983061
"220",220,5.74054767694232e-05,0.18205853621831,0.18205853621831
"221",221,-0.00110813028634045,0.181419345983496,0.181419345983496
"222",222,-0.00486587440529849,0.181719443473539,0.181719443473539
"223",223,-0.00712191138679966,0.183948827185455,0.183948827185455
"224",224,-0.0059151121676675,0.185039093785226,0.185039093785226
"225",225,-0.00236289708920526,0.181806623349781,0.181806623349781
"226",226,0.00271822633846803,0.181193900063111,0.181193900063111
"227",227,0.00367832638441899,0.187447049917792,0.187447049917792
"228",228,-0.000281101879049673,0.188194778865783,0.188194778865783
"229",229,-0.00527846714002577,0.184256978863203,0.184256978863203
"230",230,-0.00712985784636806,0.182018711397077,0.182018711397077
"231",231,-0.00631487804076926,0.181922317692723,0.181922317692723
"232",232,-0.00505787633470628,0.183697119282542,0.183697119282542
"233",233,-0.00278784944561765,0.184518898266986,0.184518898266986
"234",234,0.00188271259697842,0.182825331098064,0.182825331098064
"235",235,0.0072392376984764,0.183384587291664,0.183384587291664
"236",236,0.0114254001124573,0.184004358059981,0.184004358059981
"237",237,0.0155317850327479,0.185415442876309,0.185415442876309
"238",238,0.0187366339749026,0.184359003003899,0.184359003003899
"239",239,0.0231718689719849,0.183188179162417,0.183188179162417
"240",240,0.0269033994765271,0.184391639912226,0.184391639912226
"241",241,0.0293131331871134,0.187976000552058,0.187976000552058
"242",242,0.0263635486675155,0.187417936110917,0.187417936110917
"243",243,0.016077868777692,0.180564872100836,0.180564872100836
"244",244,0.00742793870673292,0.177478413201329,0.177478413201329
"245",245,0.00143389163870389,0.179559689094547,0.179559689094547
"246",246,-0.00412214578279282,0.180669027734456,0.180669027734456
"247",247,-0.0102097046909065,0.178440514929267,0.178440514929267
"248",248,-0.0155506141187227,0.177768461837042,0.177768461837042
"249",249,-0.0188220074366483,0.177934114479847,0.177934114479847
"250",250,-0.0176959550572795,0.179367913429004,0.179367913429004
"251",251,-0.00979145311843011,0.182422330913671,0.182422330913671
"252",252,-0.000948741004530917,0.184887380695055,0.184887380695055
"253",253,0.00373867387739205,0.185701994881006,0.185701994881006
"254",254,0.00498435101008454,0.184851638293257,0.184851638293257
"255",255,0.00558210412183535,0.182574565296681,0.182574565296681
"256",256,0.00651269590956252,0.182937996367585,0.182937996367585
"257",257,0.00688746057664077,0.18299053863438,0.18299053863438
"258",258,0.00560571918735051,0.180966993531304,0.180966993531304
"259",259,0.00373790576526758,0.179879572687781,0.179879572687781
"260",260,0.00421721724253317,0.179962514934112,0.179962514934112
"261",261,0.0061385472456696,0.182356738597084,0.182356738597084
"262",262,0.00735796074353903,0.182723806298501,0.182723806298501
"263",263,0.00747392884643818,0.181054632271734,0.181054632271734
"264",264,0.00618360059148873,0.180584728363255,0.180584728363255
"265",265,0.0065951440261926,0.18102686262677,0.18102686262677
"266",266,0.0104626138706839,0.183218017641232,0.183218017641232
"267",267,0.0152720428085914,0.185798144561325,0.185798144561325
"268",268,0.0156372664934563,0.183605639031913,0.183605639031913
"269",269,0.0104522437396803,0.181899980561273,0.181899980561273
"270",270,0.00486034811057461,0.183794272197767,0.183794272197767
"271",271,0.00250180987100943,0.188570226599856,0.188570226599856
"272",272,0.00241571709714657,0.189490818287268,0.189490818287268
"273",273,0.00091573394204844,0.185022369194532,0.185022369194532
"274",274,1.44700086284774e-05,0.183099307016005,0.183099307016005
"275",275,-0.00193956820682812,0.182879373309888,0.182879373309888
"276",276,-0.00448592475981636,0.180974192324375,0.180974192324375
"277",277,-0.00374678113349469,0.17971013603139,0.17971013603139
"278",278,0.00103838676837022,0.180680720059312,0.180680720059312
"279",279,0.00819461030179825,0.183364837533846,0.183364837533846
"280",280,0.0168123152543215,0.185095547126285,0.185095547126285
"281",281,0.0211586139165353,0.184621751506541,0.184621751506541
"282",282,0.0188044425386662,0.182766431862273,0.182766431862273
"283",283,0.0134820473494518,0.182867664383332,0.182867664383332
"284",284,0.0068915328664236,0.185642280139533,0.185642280139533
"285",285,0.00172862731075342,0.186485479260032,0.186485479260032
"286",286,-0.00341912480352026,0.184040313571999,0.184040313571999
"287",287,-0.00874961307509915,0.179321491642151,0.179321491642151
"288",288,-0.0107241327216198,0.178475588951785,0.178475588951785
"289",289,-0.00908815976270836,0.181386703457945,0.181386703457945
"290",290,-0.00833921918603213,0.185375404512763,0.185375404512763
"291",291,-0.00608673010183077,0.186063718427004,0.186063718427004
"292",292,-0.00186139961559497,0.186162817306889,0.186162817306889
"293",293,0.00172409819650453,0.186585350712707,0.186585350712707
"294",294,0.00452165519952971,0.18872426061156,0.18872426061156
"295",295,0.00669234474426414,0.189457068156831,0.189457068156831
"296",296,0.010549207933235,0.190227091045744,0.190227091045744
"297",297,0.0122993030459411,0.18781020880689,0.18781020880689
"298",298,0.0100033862739272,0.184284753099996,0.184284753099996
"299",299,0.00727229650668878,0.184066612810369,0.184066612810369
"300",300,0.00608715289836323,0.184004556401341,0.184004556401341
"301",301,0.00657344016414804,0.182352786859512,0.182352786859512
"302",302,0.00699963328801431,0.180698130956451,0.180698130956451
"303",303,0.0111357291653988,0.182045312398592,0.182045312398592
"304",304,0.0167976509092432,0.183996376545494,0.183996376545494
"305",305,0.0211440004054278,0.185572066749144,0.185572066749144
"306",306,0.0244035185358027,0.18676817654287,0.18676817654287
"307",307,0.021814450012208,0.182209326742243,0.182209326742243
"308",308,0.017316106685168,0.179489064212037,0.179489064212037
"309",309,0.0121687179838087,0.183333827943416,0.183333827943416
"310",310,0.00416637433407684,0.186878513255683,0.186878513255683
"311",311,-0.00416746367146136,0.183746481703737,0.183746481703737
"312",312,-0.0132554534038608,0.180018647519684,0.180018647519684
"313",313,-0.0181057331921763,0.177776719774821,0.177776719774821
"314",314,-0.0185001673639302,0.180916340321187,0.180916340321187
"315",315,-0.0187747129965236,0.184469725905604,0.184469725905604
"316",316,-0.0185045581329068,0.184076641917496,0.184076641917496
"317",317,-0.0178245742771191,0.182234370902813,0.182234370902813
"318",318,-0.0146025494465912,0.180907646276,0.180907646276
"319",319,-0.00883945323365402,0.184402183637487,0.184402183637487
"320",320,0.000454310533913503,0.190117644157908,0.190117644157908
"321",321,0.00814137388302154,0.191940691939402,0.191940691939402
"322",322,0.0120727278068985,0.186238790575303,0.186238790575303
"323",323,0.0141055463332705,0.182324621992756,0.182324621992756
"324",324,0.0177523871906893,0.181868200095692,0.181868200095692
"325",325,0.0244448700897319,0.183361863003537,0.183361863003537
"326",326,0.0298787614932637,0.186230398049956,0.186230398049956
"327",327,0.0313294463639998,0.185997638913619,0.185997638913619
"328",328,0.0285075030897848,0.181503606224182,0.181503606224182
"329",329,0.0246982173311277,0.180274134322203,0.180274134322203
"330",330,0.0219796096854917,0.182430775091214,0.182430775091214
"331",331,0.019675748383199,0.185083525260269,0.185083525260269
"332",332,0.0161081934898549,0.187423055346675,0.187423055346675
"333",333,0.00990704412067506,0.186586081531833,0.186586081531833
"334",334,0.00530522635331308,0.181806804507724,0.181806804507724
"335",335,0.0027431647165826,0.180822952322434,0.180822952322434
"336",336,-0.00100520294222729,0.182607188388592,0.182607188388592
"337",337,-0.00632477109385043,0.183188485068188,0.183188485068188
"338",338,-0.0143569870808052,0.180750648206302,0.180750648206302
"339",339,-0.022672398566205,0.179222769755043,0.179222769755043
"340",340,-0.0272331277805525,0.179208765904744,0.179208765904744
"341",341,-0.0280285861724799,0.177132856409051,0.177132856409051
"342",342,-0.0283830277495894,0.175079969032832,0.175079969032832
"343",343,-0.0289689989125599,0.173775360772592,0.173775360772592
"344",344,-0.0283650025369131,0.178676931163906,0.178676931163906
"345",345,-0.0214316821058008,0.184046621891848,0.184046621891848
"346",346,-0.0100351514388219,0.185689168819078,0.185689168819078
"347",347,0.00172998625347069,0.185628468209151,0.185628468209151
"348",348,0.0130767241823136,0.185300619464747,0.185300619464747
"349",349,0.0246793065660006,0.185599845038215,0.185599845038215
"350",350,0.0335745435892976,0.187176088141777,0.187176088141777
"351",351,0.0386736477297257,0.188125693278094,0.188125693278094
"352",352,0.039765177749117,0.187085522395895,0.187085522395895
"353",353,0.0372463741381686,0.185107150228619,0.185107150228619
"354",354,0.0313235015464665,0.182734914532587,0.182734914532587
"355",355,0.0272774797586907,0.180841857085249,0.180841857085249
"356",356,0.0292425475476053,0.183088453472678,0.183088453472678
"357",357,0.0313347485542652,0.188338040102857,0.188338040102857
"358",358,0.0272826328036175,0.189995479308084,0.189995479308084
"359",359,0.0155530765397937,0.186545547241333,0.186545547241333
"360",360,0.00396121010540166,0.182686583052711,0.182686583052711
"361",361,0.000709470350898609,0.181647158571532,0.181647158571532
"362",362,0.00267492005568312,0.182988130352255,0.182988130352255
"363",363,0.00135530465506752,0.186398384855171,0.186398384855171
"364",364,-0.0108863732938663,0.186583596160735,0.186583596160735
"365",365,-0.0282822970027487,0.181676535333654,0.181676535333654
"366",366,-0.0396926846626912,0.177493882674998,0.177493882674998
"367",367,-0.0420997536076002,0.176060833042083,0.176060833042083
"368",368,-0.0390329007541553,0.176799433667457,0.176799433667457
"369",369,-0.0336413490584835,0.179742074486477,0.179742074486477
"370",370,-0.0264302109518611,0.180436472883422,0.180436472883422
"371",371,-0.0166615893813855,0.180256352266669,0.180256352266669
"372",372,-0.00507576888871999,0.181290159044212,0.181290159044212
"373",373,0.00901446215753949,0.185186648426358,0.185186648426358
"374",374,0.0202729846654714,0.188815205554355,0.188815205554355
"375",375,0.0263908896479121,0.187466147718762,0.187466147718762
"376",376,0.0292143063702971,0.184292253482468,0.184292253482468
"377",377,0.0314539918886295,0.185087775067062,0.185087775067062
"378",378,0.0325014887045696,0.187111659530601,0.187111659530601
"379",379,0.0320083037615314,0.187522584526912,0.187522584526912
"380",380,0.0281218545605007,0.181375706553188,0.181375706553188
"381",381,0.0243992026961659,0.177441518846709,0.177441518846709
"382",382,0.0251461409671612,0.177933992477245,0.177933992477245
"383",383,0.0262729804826019,0.181563658128967,0.181563658128967
"384",384,0.0244060071490987,0.185101156952101,0.185101156952101
"385",385,0.0184314966496965,0.182311130443313,0.182311130443313
"386",386,0.0110164161339222,0.18080227122164,0.18080227122164
"387",387,0.00779981010999855,0.184122941632427,0.184122941632427
"388",388,0.00528230794125544,0.182816810129638,0.182816810129638
"389",389,0.00181631852161884,0.181827894879476,0.181827894879476
"390",390,-0.00647030956680682,0.18084597562361,0.18084597562361
"391",391,-0.017145007903326,0.178935134129275,0.178935134129275
"392",392,-0.026900030740714,0.175584776733815,0.175584776733815
"393",393,-0.0344856250453175,0.174116073105992,0.174116073105992
"394",394,-0.0351070579860994,0.173710577460976,0.173710577460976
"395",395,-0.0307496389160249,0.174895281209271,0.174895281209271
"396",396,-0.025400820257987,0.179189059365114,0.179189059365114
"397",397,-0.0227552571266311,0.184216293621004,0.184216293621004
"398",398,-0.0209983704044939,0.185485965858714,0.185485965858714
"399",399,-0.015417870021745,0.186010630189117,0.186010630189117
"400",400,-0.00406804731912835,0.186784073362253,0.186784073362253
"401",401,0.00990408529393665,0.188421122283589,0.188421122283589
"402",402,0.0202099161475061,0.188914331839051,0.188914331839051
"403",403,0.0263686404639754,0.188865776956529,0.188865776956529
"404",404,0.0292515064918252,0.184991547038102,0.184991547038102
"405",405,0.0326961823250126,0.181482932972108,0.181482932972108
"406",406,0.0379482784446661,0.177935877192781,0.177935877192781
"407",407,0.0444558553396255,0.177312200446425,0.177312200446425
"408",408,0.0486581534646188,0.181878856492474,0.181878856492474
"409",409,0.0449840019954314,0.183923582914619,0.183923582914619
"410",410,0.0360059569825167,0.18554515414936,0.18554515414936
"411",411,0.0251824143143743,0.186242085458534,0.186242085458534
"412",412,0.0162886844244888,0.187911923100179,0.187911923100179
"413",413,0.00897403590898004,0.188182358872544,0.188182358872544
"414",414,0.00147450778328195,0.186990302324865,0.186990302324865
"415",415,-0.00526980607649946,0.183549416403053,0.183549416403053
"416",416,-0.0129822364588686,0.181296405158547,0.181296405158547
"417",417,-0.0238370327771211,0.181244009088037,0.181244009088037
"418",418,-0.0343009611104641,0.18079207023003,0.18079207023003
"419",419,-0.0395921451198868,0.176527942876648,0.176527942876648
"420",420,-0.0411545995553025,0.176189276573777,0.176189276573777
"421",421,-0.0371243382075716,0.178515477310777,0.178515477310777
"422",422,-0.0319986685381328,0.180191114427353,0.180191114427353
"423",423,-0.0252997641857294,0.179348391528284,0.179348391528284
"424",424,-0.0175144844115609,0.179903839022372,0.179903839022372
"425",425,-0.0103210082671656,0.183471503053433,0.183471503053433
"426",426,-0.00176476605707886,0.187660489595618,0.187660489595618
"427",427,0.0116314383573023,0.184940929211077,0.184940929211077
"428",428,0.0288768938992916,0.180891635408494,0.180891635408494
"429",429,0.0437630877042596,0.181733464829876,0.181733464829876
"430",430,0.0476514767514936,0.183167982451494,0.183167982451494
"431",431,0.0431535399750182,0.188569915185718,0.188569915185718
"432",432,0.0379969071171119,0.190210531023985,0.190210531023985
"433",433,0.0313383971105295,0.184122604111089,0.184122604111089
"434",434,0.0232147363795502,0.180015955669848,0.180015955669848
"435",435,0.0160782184752931,0.180109393978235,0.180109393978235
"436",436,0.00865609457775249,0.182971578814658,0.182971578814658
"437",437,0.000739547074795678,0.183255686045724,0.183255686045724
"438",438,-0.00463298971905861,0.181597037833769,0.181597037833769
"439",439,-0.00317085491468133,0.181137469499379,0.181137469499379
"440",440,0.00287193238139941,0.181341147507754,0.181341147507754
"441",441,0.00607029447983651,0.182376569309146,0.182376569309146
"442",442,0.00748219280529873,0.185113812701696,0.185113812701696
"443",443,0.00571265344458169,0.185672649818526,0.185672649818526
"444",444,0.00373172513732122,0.18202959813125,0.18202959813125
"445",445,0.00156314911366976,0.179619366380889,0.179619366380889
"446",446,-0.00426185480727652,0.181033759462955,0.181033759462955
"447",447,-0.0114073621716374,0.18153326804359,0.18153326804359
"448",448,-0.0184726413184916,0.178475950957693,0.178475950957693
"449",449,-0.0204623340863488,0.179009549902397,0.179009549902397
"450",450,-0.0188962908822953,0.182729053524057,0.182729053524057
"451",451,-0.0156732187292157,0.188843603285622,0.188843603285622
"452",452,-0.0114922656932796,0.192940702201036,0.192940702201036
"453",453,-0.00581033234160715,0.189775138721802,0.189775138721802
"454",454,-0.000232726261087199,0.184881560558226,0.184881560558226
"455",455,0.00510268841084059,0.187403486313276,0.187403486313276
"456",456,0.0104725935636967,0.193043256316292,0.193043256316292
"457",457,0.0129410322194574,0.192357133265898,0.192357133265898
"458",458,0.00940630663131637,0.187975782594617,0.187975782594617
