file,aHPC,Caudate,NAcc,VTASN
ISC_sub-control035sub-experimental010_task-magictrickwatching_z.nii.gz,0.0068536,0.00532427,0.0103234,0.00479253
ISC_sub-control035sub-experimental012_task-magictrickwatching_z.nii.gz,0.00425047,0.0124399,0.00102856,0.0133856
ISC_sub-control035sub-experimental014_task-magictrickwatching_z.nii.gz,0.00787108,-0.00708181,0.0233022,0.00250867
ISC_sub-control035sub-experimental016_task-magictrickwatching_z.nii.gz,-0.00988561,-0.0200736,0.0119662,-0.00120542
ISC_sub-control035sub-experimental018_task-magictrickwatching_z.nii.gz,-0.000758785,-0.0046298,-0.0102926,0.00565771
ISC_sub-control035sub-experimental020_task-magictrickwatching_z.nii.gz,0.00509839,0.0030712,0.013543,-0.000631022
ISC_sub-control035sub-experimental022_task-magictrickwatching_z.nii.gz,0.0112832,0.00616745,0.0134179,0.00829881
ISC_sub-control035sub-experimental024_task-magictrickwatching_z.nii.gz,0.00720577,-0.00793671,0.0126192,0.0205037
ISC_sub-control035sub-experimental026_task-magictrickwatching_z.nii.gz,-0.00831867,0.0263764,0.037057,-0.012386
ISC_sub-control035sub-experimental028_task-magictrickwatching_z.nii.gz,-0.000926353,-0.00498892,0.00310919,0.0300422
ISC_sub-control035sub-experimental030_task-magictrickwatching_z.nii.gz,0.00518185,-0.00973524,0.00598241,-0.00115072
ISC_sub-control035sub-experimental032_task-magictrickwatching_z.nii.gz,0.00739042,0.00435099,-0.0472829,0.0147127
ISC_sub-control035sub-experimental034_task-magictrickwatching_z.nii.gz,0.00338948,0.00194078,0.00774591,-0.0187058
ISC_sub-control035sub-experimental036_task-magictrickwatching_z.nii.gz,0.000136536,-0.0113783,-0.00982194,0.00638093
ISC_sub-control035sub-experimental038_task-magictrickwatching_z.nii.gz,-0.00342761,0.000545743,0.00669522,0.0135468
ISC_sub-control035sub-experimental040_task-magictrickwatching_z.nii.gz,0.000267007,-0.00313763,-0.0116541,-0.0145943
ISC_sub-control035sub-experimental042_task-magictrickwatching_z.nii.gz,0.00644383,-0.00335105,-0.00106276,-0.0160198
ISC_sub-control035sub-experimental044_task-magictrickwatching_z.nii.gz,0.00881656,-0.0139733,-0.00249248,-0.0227617
ISC_sub-control035sub-experimental046_task-magictrickwatching_z.nii.gz,0.00913593,0.00654785,-0.002786,-0.000721483
ISC_sub-control035sub-experimental048_task-magictrickwatching_z.nii.gz,0.0182327,0.0170949,-0.00355577,-0.0140669
ISC_sub-control035sub-experimental050_task-magictrickwatching_z.nii.gz,-9.85827e-05,-0.0102709,0.0128686,0.00832042
ISC_sub-control037sub-control039_task-magictrickwatching_z.nii.gz,0.00813549,0.0227592,0.0197375,-0.0107768
ISC_sub-control037sub-control041_task-magictrickwatching_z.nii.gz,0.00460153,-0.0197277,-0.0162491,0.0264728
ISC_sub-control037sub-control043_task-magictrickwatching_z.nii.gz,0.000200057,0.0134682,-0.015071,-0.00283506
ISC_sub-control037sub-control045_task-magictrickwatching_z.nii.gz,0.0120028,-0.00799183,-0.0268755,0.00639197
ISC_sub-control037sub-control047_task-magictrickwatching_z.nii.gz,0.0090877,0.0187389,0.00423114,-0.00409189
ISC_sub-control037sub-control049_task-magictrickwatching_z.nii.gz,-0.0208592,0.00735309,0.00806227,0.0242588
ISC_sub-control037sub-experimental004_task-magictrickwatching_z.nii.gz,0.000777646,0.0117812,0.00620247,0.0119283
ISC_sub-control037sub-experimental005_task-magictrickwatching_z.nii.gz,-0.0133438,0.00486915,-0.0249819,-0.00243409
ISC_sub-control037sub-experimental006_task-magictrickwatching_z.nii.gz,0.0133858,0.00306175,0.00605825,0.00838229
ISC_sub-control037sub-experimental008_task-magictrickwatching_z.nii.gz,-0.00454972,0.00237288,0.0179642,0.0057928
ISC_sub-control037sub-experimental010_task-magictrickwatching_z.nii.gz,-0.000374217,0.0108248,-0.00747334,0.0133693
ISC_sub-control037sub-experimental012_task-magictrickwatching_z.nii.gz,-0.0102481,0.00347079,-0.0227053,0.00276725
ISC_sub-control037sub-experimental014_task-magictrickwatching_z.nii.gz,-0.0051333,0.00525963,-0.00562095,0.00883222
ISC_sub-control037sub-experimental016_task-magictrickwatching_z.nii.gz,-0.011421,0.00769533,0.0219753,-0.00576662
ISC_sub-control037sub-experimental018_task-magictrickwatching_z.nii.gz,-0.00418814,0.0183383,0.0276267,-0.000194359
ISC_sub-control037sub-experimental020_task-magictrickwatching_z.nii.gz,-0.00733199,-0.00206734,-0.00450294,-0.00535226
ISC_sub-control037sub-experimental022_task-magictrickwatching_z.nii.gz,-0.00321079,0.00967247,-0.00633392,-0.0107059
ISC_sub-control037sub-experimental024_task-magictrickwatching_z.nii.gz,0.0042189,0.0040066,0.000354479,0.01037
ISC_sub-control037sub-experimental026_task-magictrickwatching_z.nii.gz,2.08344e-05,0.0230106,-0.0121458,-0.009155
ISC_sub-control037sub-experimental028_task-magictrickwatching_z.nii.gz,0.0187359,0.00949086,-0.00312804,-0.00223889
ISC_sub-control037sub-experimental030_task-magictrickwatching_z.nii.gz,0.0209679,0.00558182,0.0107656,0.00450461
ISC_sub-control037sub-experimental032_task-magictrickwatching_z.nii.gz,-0.00522911,0.00382032,-0.0124496,0.0206868
ISC_sub-control037sub-experimental034_task-magictrickwatching_z.nii.gz,-0.00813783,-0.0217349,-0.010812,0.0104256
ISC_sub-control037sub-experimental036_task-magictrickwatching_z.nii.gz,-0.0056751,-0.00147945,-0.0243848,0.0117321
ISC_sub-control037sub-experimental038_task-magictrickwatching_z.nii.gz,-0.00303196,-0.0110649,-0.0209374,6.61041e-05
ISC_sub-control037sub-experimental040_task-magictrickwatching_z.nii.gz,0.012486,-0.00393935,-0.000203091,-0.000174914
ISC_sub-control037sub-experimental042_task-magictrickwatching_z.nii.gz,0.00239357,-0.00709613,-0.00364997,0.00873849
ISC_sub-control037sub-experimental044_task-magictrickwatching_z.nii.gz,-0.00809933,0.00336873,0.00758651,-0.00673942
ISC_sub-control037sub-experimental046_task-magictrickwatching_z.nii.gz,0.0156023,-0.00956557,-0.00536029,0.00560601
ISC_sub-control037sub-experimental048_task-magictrickwatching_z.nii.gz,0.0154438,0.00615694,0.00977825,-0.0068416
ISC_sub-control037sub-experimental050_task-magictrickwatching_z.nii.gz,0.00975501,0.00159241,0.0150283,-0.0172862
ISC_sub-control039sub-control041_task-magictrickwatching_z.nii.gz,-0.00212097,0.0136412,0.00229739,0.0212492
ISC_sub-control039sub-control043_task-magictrickwatching_z.nii.gz,-0.000274075,0.0246094,0.00463944,0.0116469
ISC_sub-control039sub-control045_task-magictrickwatching_z.nii.gz,0.00220105,0.00522574,-0.00714627,0.00690075
ISC_sub-control039sub-control047_task-magictrickwatching_z.nii.gz,-0.00702465,0.0335243,0.0207546,0.0108561
ISC_sub-control039sub-control049_task-magictrickwatching_z.nii.gz,0.0104596,0.0258261,0.0145119,-0.0103461
ISC_sub-control039sub-experimental004_task-magictrickwatching_z.nii.gz,-0.0101984,0.00311766,-0.0227156,-0.00654281
ISC_sub-control039sub-experimental005_task-magictrickwatching_z.nii.gz,0.0183273,0.0173918,0.00893819,0.0016241
ISC_sub-control039sub-experimental006_task-magictrickwatching_z.nii.gz,0.00770105,0.00954646,-0.0160824,0.0184698
ISC_sub-control039sub-experimental008_task-magictrickwatching_z.nii.gz,-0.000938011,0.0138374,-0.0307539,0.00592179
ISC_sub-control039sub-experimental010_task-magictrickwatching_z.nii.gz,-0.0120354,-0.00351792,-0.0238418,-0.0048144
ISC_sub-control039sub-experimental012_task-magictrickwatching_z.nii.gz,0.00336417,0.0160017,0.0181555,0.00279655
ISC_sub-control039sub-experimental014_task-magictrickwatching_z.nii.gz,0.0123637,0.0242552,-0.0200257,-0.00503651
ISC_sub-control039sub-experimental016_task-magictrickwatching_z.nii.gz,0.00990895,0.022968,0.0100941,0.0193129
ISC_sub-control039sub-experimental018_task-magictrickwatching_z.nii.gz,-0.0153928,0.0188999,0.0409262,0.00571664
ISC_sub-control039sub-experimental020_task-magictrickwatching_z.nii.gz,0.0179566,0.0320876,0.0228048,0.0103134
ISC_sub-control039sub-experimental022_task-magictrickwatching_z.nii.gz,-0.000303074,0.0432948,-0.00254514,0.00323794
ISC_sub-control039sub-experimental024_task-magictrickwatching_z.nii.gz,0.0148413,0.00970445,0.0265358,0.00427377
ISC_sub-control039sub-experimental026_task-magictrickwatching_z.nii.gz,-0.0111043,0.051334,0.0108526,0.00194358
ISC_sub-control039sub-experimental028_task-magictrickwatching_z.nii.gz,-0.00361967,0.0384451,0.0357045,0.0285528
ISC_sub-control039sub-experimental030_task-magictrickwatching_z.nii.gz,-0.00729186,0.0142901,-0.00732308,0.0247432
ISC_sub-control039sub-experimental032_task-magictrickwatching_z.nii.gz,0.0139979,0.010562,0.0359421,0.00480259
ISC_sub-control039sub-experimental034_task-magictrickwatching_z.nii.gz,0.0117035,0.0125089,0.0227506,0.00726948
ISC_sub-control039sub-experimental036_task-magictrickwatching_z.nii.gz,0.0051016,0.0124045,0.0117433,0.00237747
ISC_sub-control039sub-experimental038_task-magictrickwatching_z.nii.gz,0.00904125,0.0237469,0.0117678,0.00265617
ISC_sub-control039sub-experimental040_task-magictrickwatching_z.nii.gz,0.0347271,0.0200279,0.0417423,0.0199978
ISC_sub-control039sub-experimental042_task-magictrickwatching_z.nii.gz,-0.00775272,0.019584,0.0332709,-0.00288917
ISC_sub-control039sub-experimental044_task-magictrickwatching_z.nii.gz,0.00915974,0.0373848,0.00645224,0.0107569
ISC_sub-control039sub-experimental046_task-magictrickwatching_z.nii.gz,0.00717939,0.0374657,-0.000513528,0.023219
ISC_sub-control039sub-experimental048_task-magictrickwatching_z.nii.gz,-0.00940304,0.0190422,0.00651738,0.0239323
ISC_sub-control039sub-experimental050_task-magictrickwatching_z.nii.gz,0.0149803,0.0249257,-0.010237,-0.00258786
ISC_sub-control041sub-control043_task-magictrickwatching_z.nii.gz,0.0101806,0.0110661,0.0120232,0.0299499
ISC_sub-control041sub-control045_task-magictrickwatching_z.nii.gz,-0.0141264,0.00943,0.0111968,-0.0016824
ISC_sub-control041sub-control047_task-magictrickwatching_z.nii.gz,0.0112263,0.00513099,0.0315686,0.00587064
ISC_sub-control041sub-control049_task-magictrickwatching_z.nii.gz,0.01451,-0.00568252,0.0281864,-0.00103946
ISC_sub-control041sub-experimental004_task-magictrickwatching_z.nii.gz,0.0154926,0.0186609,0.00844245,0.00875997
ISC_sub-control041sub-experimental005_task-magictrickwatching_z.nii.gz,0.026451,0.0112021,0.0427707,0.018047
ISC_sub-control041sub-experimental006_task-magictrickwatching_z.nii.gz,-0.000352629,0.00706106,0.000290032,-0.0121451
ISC_sub-control041sub-experimental008_task-magictrickwatching_z.nii.gz,-0.0139194,0.018036,0.0396767,0.0284693
ISC_sub-control041sub-experimental010_task-magictrickwatching_z.nii.gz,-0.0147265,0.0107583,-0.00898504,0.0054278
ISC_sub-control041sub-experimental012_task-magictrickwatching_z.nii.gz,-0.00606733,0.01483,0.0316557,0.0171188
ISC_sub-control041sub-experimental014_task-magictrickwatching_z.nii.gz,0.00957248,0.0165035,0.0221346,0.00993989
ISC_sub-control041sub-experimental016_task-magictrickwatching_z.nii.gz,0.0127578,0.00757632,0.00105858,0.019671
ISC_sub-control041sub-experimental018_task-magictrickwatching_z.nii.gz,-0.00111314,0.016524,0.00418369,0.0098545
ISC_sub-control041sub-experimental020_task-magictrickwatching_z.nii.gz,-0.00202369,0.00634974,0.0290072,0.00105932
ISC_sub-control041sub-experimental022_task-magictrickwatching_z.nii.gz,-0.00617847,0.0133465,0.0255278,-0.0052609
ISC_sub-control041sub-experimental024_task-magictrickwatching_z.nii.gz,0.0230505,0.0135396,0.0464618,0.00145738
ISC_sub-control041sub-experimental026_task-magictrickwatching_z.nii.gz,0.0120998,-0.00633677,0.00213049,0.0114559
ISC_sub-control041sub-experimental028_task-magictrickwatching_z.nii.gz,0.00822708,0.0111038,-0.00818172,0.00657639
ISC_sub-control041sub-experimental030_task-magictrickwatching_z.nii.gz,0.0039439,0.00153754,0.0216657,-0.0234915
ISC_sub-control041sub-experimental032_task-magictrickwatching_z.nii.gz,0.0123848,0.000723396,0.00731511,0.000599357
ISC_sub-control041sub-experimental034_task-magictrickwatching_z.nii.gz,0.0117806,-0.000902085,-0.00539334,-0.0120027
ISC_sub-control041sub-experimental036_task-magictrickwatching_z.nii.gz,0.0199685,0.000184056,-0.0250585,0.0189554
ISC_sub-control041sub-experimental038_task-magictrickwatching_z.nii.gz,0.00859689,0.0168657,0.0071176,-0.0115473
ISC_sub-control041sub-experimental040_task-magictrickwatching_z.nii.gz,0.00360992,0.0305719,-0.012574,0.00225832
ISC_sub-control041sub-experimental042_task-magictrickwatching_z.nii.gz,0.0128076,0.0044968,0.0223959,-0.00582787
ISC_sub-control041sub-experimental044_task-magictrickwatching_z.nii.gz,-0.00107281,-0.00117865,0.0280486,-0.0243997
ISC_sub-control041sub-experimental046_task-magictrickwatching_z.nii.gz,0.00269638,0.00216065,-0.0089657,0.0127665
ISC_sub-control041sub-experimental048_task-magictrickwatching_z.nii.gz,0.00921877,0.0075178,0.0104521,-0.0166373
ISC_sub-control041sub-experimental050_task-magictrickwatching_z.nii.gz,0.00915256,0.02155,-0.00869327,-0.00900418
ISC_sub-control043sub-control045_task-magictrickwatching_z.nii.gz,0.0078015,0.0159107,0.0372292,-0.00674364
ISC_sub-control043sub-control047_task-magictrickwatching_z.nii.gz,0.0287338,-0.0104298,-0.0237636,0.0102386
ISC_sub-control043sub-control049_task-magictrickwatching_z.nii.gz,0.0293263,0.0129114,0.0223363,0.00106842
ISC_sub-control043sub-experimental004_task-magictrickwatching_z.nii.gz,0.00142412,0.0214162,0.0135405,-0.00800402
ISC_sub-control043sub-experimental005_task-magictrickwatching_z.nii.gz,0.0130497,0.0353635,0.0779499,-0.000268679
ISC_sub-control043sub-experimental006_task-magictrickwatching_z.nii.gz,-0.00463678,0.0137865,0.0457967,0.0071371
ISC_sub-control043sub-experimental008_task-magictrickwatching_z.nii.gz,0.007984,0.0332732,0.0050078,0.00095116
ISC_sub-control043sub-experimental010_task-magictrickwatching_z.nii.gz,-0.00200264,0.0154078,-0.0055767,-0.0102471
ISC_sub-control043sub-experimental012_task-magictrickwatching_z.nii.gz,0.000993517,0.0255561,0.0289743,0.0104559
ISC_sub-control043sub-experimental014_task-magictrickwatching_z.nii.gz,0.000518091,0.0207229,-0.00305072,-0.00599063
ISC_sub-control043sub-experimental016_task-magictrickwatching_z.nii.gz,0.0109874,0.0125693,0.018603,0.00965585
ISC_sub-control043sub-experimental018_task-magictrickwatching_z.nii.gz,0.00379784,0.0205203,-0.0159029,0.00445781
ISC_sub-control043sub-experimental020_task-magictrickwatching_z.nii.gz,-0.00914063,0.0216081,0.0324771,0.00213532
ISC_sub-control043sub-experimental022_task-magictrickwatching_z.nii.gz,-0.0082917,0.0058693,-0.0151674,-0.0198923
ISC_sub-control043sub-experimental024_task-magictrickwatching_z.nii.gz,-0.0256304,0.032733,-0.0122994,0.01253
ISC_sub-control043sub-experimental026_task-magictrickwatching_z.nii.gz,0.00335808,0.0411204,-0.0033168,-0.00712521
ISC_sub-control043sub-experimental028_task-magictrickwatching_z.nii.gz,-0.010451,0.0296343,0.023111,-0.00515053
ISC_sub-control043sub-experimental030_task-magictrickwatching_z.nii.gz,0.00945066,0.00851134,0.00733286,-0.00720695
ISC_sub-control043sub-experimental032_task-magictrickwatching_z.nii.gz,0.0205161,-0.00846214,-0.0143936,0.00153612
ISC_sub-control043sub-experimental034_task-magictrickwatching_z.nii.gz,0.0116707,0.0131822,-0.0212676,0.00491034
ISC_sub-control043sub-experimental036_task-magictrickwatching_z.nii.gz,0.0298282,0.0216625,0.0255079,0.00403149
ISC_sub-control043sub-experimental038_task-magictrickwatching_z.nii.gz,0.0196805,0.0374953,0.0165676,-0.0237719
ISC_sub-control043sub-experimental040_task-magictrickwatching_z.nii.gz,0.00394573,0.00870832,0.00381431,0.00330562
ISC_sub-control043sub-experimental042_task-magictrickwatching_z.nii.gz,0.012659,0.00659038,0.00401503,0.0078515
ISC_sub-control043sub-experimental044_task-magictrickwatching_z.nii.gz,-0.0216215,0.0345316,-0.0333235,-0.00727731
ISC_sub-control043sub-experimental046_task-magictrickwatching_z.nii.gz,0.0128648,-0.00335786,-0.0112301,-0.0102992
ISC_sub-control043sub-experimental048_task-magictrickwatching_z.nii.gz,0.0105911,0.0233621,-0.00210828,0.0113808
ISC_sub-control043sub-experimental050_task-magictrickwatching_z.nii.gz,0.00717449,0.0181437,-0.0121137,0.0156603
ISC_sub-control045sub-control047_task-magictrickwatching_z.nii.gz,0.0165708,0.00371023,-0.0105881,0.00429674
ISC_sub-control045sub-control049_task-magictrickwatching_z.nii.gz,0.00915242,0.00648499,-0.0049292,-0.0171777
ISC_sub-control045sub-experimental004_task-magictrickwatching_z.nii.gz,-0.00719937,0.0032637,-0.00798496,-0.016694
ISC_sub-control045sub-experimental005_task-magictrickwatching_z.nii.gz,0.00572595,0.00688298,0.00422714,0.00719244
ISC_sub-control045sub-experimental006_task-magictrickwatching_z.nii.gz,-0.0052549,0.0164638,-0.00841434,0.026645
ISC_sub-control045sub-experimental008_task-magictrickwatching_z.nii.gz,0.00801013,0.0148755,0.0157738,0.000890459
ISC_sub-control045sub-experimental010_task-magictrickwatching_z.nii.gz,0.00584944,0.00297455,0.00905791,-0.000425772
ISC_sub-control045sub-experimental012_task-magictrickwatching_z.nii.gz,0.000715325,0.0443199,0.0224982,0.0155767
ISC_sub-control045sub-experimental014_task-magictrickwatching_z.nii.gz,-0.00368951,0.0143127,-0.00306504,0.00871792
ISC_sub-control045sub-experimental016_task-magictrickwatching_z.nii.gz,0.0138497,0.0151926,0.0249959,0.0102984
ISC_sub-control045sub-experimental018_task-magictrickwatching_z.nii.gz,-0.00511598,0.0128772,-0.006984,0.00402951
ISC_sub-control045sub-experimental020_task-magictrickwatching_z.nii.gz,-0.0236197,0.0167415,0.00484539,-0.00462322
ISC_sub-control045sub-experimental022_task-magictrickwatching_z.nii.gz,0.0229337,0.0161847,-0.00696556,0.000954913
ISC_sub-control045sub-experimental024_task-magictrickwatching_z.nii.gz,0.010958,0.0140171,0.0102036,0.00189348
ISC_sub-control045sub-experimental026_task-magictrickwatching_z.nii.gz,-0.0278627,0.0198616,-0.000206863,-0.000409507
ISC_sub-control045sub-experimental028_task-magictrickwatching_z.nii.gz,0.00323353,0.0194477,0.0271375,0.014947
ISC_sub-control045sub-experimental030_task-magictrickwatching_z.nii.gz,0.00226784,-0.000934588,-0.000174806,0.0243945
ISC_sub-control045sub-experimental032_task-magictrickwatching_z.nii.gz,0.00993589,0.012515,0.00486972,-0.0137728
ISC_sub-control045sub-experimental034_task-magictrickwatching_z.nii.gz,-0.00432786,0.0331589,0.019895,0.0191136
ISC_sub-control045sub-experimental036_task-magictrickwatching_z.nii.gz,-0.00702005,0.0144183,-0.00136777,0.0110285
ISC_sub-control045sub-experimental038_task-magictrickwatching_z.nii.gz,-0.00257721,0.0287571,0.0349585,0.00397795
ISC_sub-control045sub-experimental040_task-magictrickwatching_z.nii.gz,-0.0061588,0.0156877,-0.00722562,-0.000851539
ISC_sub-control045sub-experimental042_task-magictrickwatching_z.nii.gz,0.0192689,0.00838196,0.0387705,0.0221079
ISC_sub-control045sub-experimental044_task-magictrickwatching_z.nii.gz,-0.0125226,0.0144616,-0.0219883,0.0249455
ISC_sub-control045sub-experimental046_task-magictrickwatching_z.nii.gz,-0.00631301,0.0207964,-0.0109969,-0.00793632
ISC_sub-control045sub-experimental048_task-magictrickwatching_z.nii.gz,-0.00317023,0.0046998,-0.0117996,-0.00710744
ISC_sub-control045sub-experimental050_task-magictrickwatching_z.nii.gz,-0.0119355,0.0317235,0.0284127,0.00195621
ISC_sub-control047sub-control049_task-magictrickwatching_z.nii.gz,-0.0188536,0.0136982,0.0278407,0.0134288
ISC_sub-control047sub-experimental004_task-magictrickwatching_z.nii.gz,-0.0109828,0.0105673,0.0186331,-0.00882824
ISC_sub-control047sub-experimental005_task-magictrickwatching_z.nii.gz,-0.00700632,0.0356464,0.0486139,-0.000256471
ISC_sub-control047sub-experimental006_task-magictrickwatching_z.nii.gz,0.0025398,0.0105784,0.00576959,0.00525877
ISC_sub-control047sub-experimental008_task-magictrickwatching_z.nii.gz,-0.0075465,0.0163113,-0.00174722,0.000372649
ISC_sub-control047sub-experimental010_task-magictrickwatching_z.nii.gz,-0.0106937,0.00809083,0.0303421,-0.0049043
ISC_sub-control047sub-experimental012_task-magictrickwatching_z.nii.gz,-0.00753202,0.000977102,-0.00524153,0.0184536
ISC_sub-control047sub-experimental014_task-magictrickwatching_z.nii.gz,-0.00395182,0.0212458,0.000438753,0.00584016
ISC_sub-control047sub-experimental016_task-magictrickwatching_z.nii.gz,0.0359068,0.000909867,-0.011038,0.00266635
ISC_sub-control047sub-experimental018_task-magictrickwatching_z.nii.gz,-0.00687188,0.00944442,-0.00164198,0.0105053
ISC_sub-control047sub-experimental020_task-magictrickwatching_z.nii.gz,0.00244087,0.0141888,0.0117226,0.0199773
ISC_sub-control047sub-experimental022_task-magictrickwatching_z.nii.gz,0.00741055,0.00153269,0.0248879,0.00201071
ISC_sub-control047sub-experimental024_task-magictrickwatching_z.nii.gz,0.00145589,0.00982165,0.0147159,0.00243433
ISC_sub-control047sub-experimental026_task-magictrickwatching_z.nii.gz,-0.0156444,0.0251566,-0.000526068,0.00608757
ISC_sub-control047sub-experimental028_task-magictrickwatching_z.nii.gz,0.00182882,0.0177429,0.0348136,-0.00787493
ISC_sub-control047sub-experimental030_task-magictrickwatching_z.nii.gz,0.00335071,0.0100184,-0.0140026,0.00033901
ISC_sub-control047sub-experimental032_task-magictrickwatching_z.nii.gz,0.00656622,-0.00643278,0.00998619,0.0146537
ISC_sub-control047sub-experimental034_task-magictrickwatching_z.nii.gz,-0.0145791,0.0143828,-0.0029604,0.00836093
ISC_sub-control047sub-experimental036_task-magictrickwatching_z.nii.gz,0.00643255,0.00667108,0.0146532,0.0273532
ISC_sub-control047sub-experimental038_task-magictrickwatching_z.nii.gz,0.0153881,0.00942914,-0.0044639,0.00318508
ISC_sub-control047sub-experimental040_task-magictrickwatching_z.nii.gz,-0.0255938,0.0275569,-0.000189208,-0.0167139
ISC_sub-control047sub-experimental042_task-magictrickwatching_z.nii.gz,-0.00158837,0.0101038,0.00833163,-0.00208213
ISC_sub-control047sub-experimental044_task-magictrickwatching_z.nii.gz,0.0176911,0.00315576,-0.0132012,-0.0055751
ISC_sub-control047sub-experimental046_task-magictrickwatching_z.nii.gz,0.00385104,0.0108248,-0.0175826,0.00479457
ISC_sub-control047sub-experimental048_task-magictrickwatching_z.nii.gz,-0.00267095,0.0178973,0.00162017,0.0195484
ISC_sub-control047sub-experimental050_task-magictrickwatching_z.nii.gz,-0.00447518,0.0255409,0.0160021,0.0177238
ISC_sub-control049sub-experimental004_task-magictrickwatching_z.nii.gz,0.0164252,0.0359533,0.0257411,0.0132329
ISC_sub-control049sub-experimental005_task-magictrickwatching_z.nii.gz,0.0166464,0.0343107,0.0658385,0.00931502
ISC_sub-control049sub-experimental006_task-magictrickwatching_z.nii.gz,0.0148655,0.013023,0.00684296,0.000455368
ISC_sub-control049sub-experimental008_task-magictrickwatching_z.nii.gz,0.00819675,0.0303056,0.0325778,0.00534087
ISC_sub-control049sub-experimental010_task-magictrickwatching_z.nii.gz,-0.00519259,0.00399553,-0.00200817,0.0188448
ISC_sub-control049sub-experimental012_task-magictrickwatching_z.nii.gz,0.0181483,0.042859,0.0252476,0.00649104
ISC_sub-control049sub-experimental014_task-magictrickwatching_z.nii.gz,0.0111508,0.0124158,0.0278783,0.0184288
ISC_sub-control049sub-experimental016_task-magictrickwatching_z.nii.gz,0.000915671,0.0191359,-0.00435407,-0.00903639
ISC_sub-control049sub-experimental018_task-magictrickwatching_z.nii.gz,0.00258256,0.0159261,-0.018671,-0.0125336
ISC_sub-control049sub-experimental020_task-magictrickwatching_z.nii.gz,-0.00210652,0.0654795,0.0479553,-0.00575712
ISC_sub-control049sub-experimental022_task-magictrickwatching_z.nii.gz,0.0313649,0.0346077,0.0162349,0.0144412
ISC_sub-control049sub-experimental024_task-magictrickwatching_z.nii.gz,0.00292666,0.0247566,0.0221685,0.00681749
ISC_sub-control049sub-experimental026_task-magictrickwatching_z.nii.gz,0.0136394,0.0368152,0.037526,-0.00760937
ISC_sub-control049sub-experimental028_task-magictrickwatching_z.nii.gz,0.00110456,0.0250852,0.0304071,0.00268735
ISC_sub-control049sub-experimental030_task-magictrickwatching_z.nii.gz,-0.00568594,0.0208733,0.0101481,0.00648594
ISC_sub-control049sub-experimental032_task-magictrickwatching_z.nii.gz,-0.00102711,0.0113643,0.0236673,0.00614983
ISC_sub-control049sub-experimental034_task-magictrickwatching_z.nii.gz,-0.00553274,0.0145105,0.0225159,0.00352418
ISC_sub-control049sub-experimental036_task-magictrickwatching_z.nii.gz,0.00288961,0.0218849,0.0210422,-0.00599127
ISC_sub-control049sub-experimental038_task-magictrickwatching_z.nii.gz,2.94888e-05,0.038182,0.0249734,0.0283223
ISC_sub-control049sub-experimental040_task-magictrickwatching_z.nii.gz,-0.00196764,0.022557,0.003433,0.034815
ISC_sub-control049sub-experimental042_task-magictrickwatching_z.nii.gz,0.0268677,0.00165557,-0.00572788,-0.00448318
ISC_sub-control049sub-experimental044_task-magictrickwatching_z.nii.gz,-0.00382279,0.0267846,0.00387071,0.0181797
ISC_sub-control049sub-experimental046_task-magictrickwatching_z.nii.gz,-0.00675292,0.0397078,0.0152998,0.00166992
ISC_sub-control049sub-experimental048_task-magictrickwatching_z.nii.gz,0.00738929,0.0173904,0.00421638,-0.00949166
ISC_sub-control049sub-experimental050_task-magictrickwatching_z.nii.gz,0.00339406,0.0380134,0.00478343,-0.00405356
ISC_sub-experimental004sub-experimental005_task-magictrickwatching_z.nii.gz,0.00715545,0.0025483,-0.00348066,-0.0306586
ISC_sub-experimental004sub-experimental006_task-magictrickwatching_z.nii.gz,0.0113721,-0.00149213,-0.0365467,0.0207294
ISC_sub-experimental004sub-experimental008_task-magictrickwatching_z.nii.gz,-0.00428843,0.00859315,0.00184788,0.0192282
ISC_sub-experimental004sub-experimental010_task-magictrickwatching_z.nii.gz,0.00335974,0.0206314,0.00955008,0.00477083
ISC_sub-experimental004sub-experimental012_task-magictrickwatching_z.nii.gz,0.0204183,0.0411512,0.0163327,0.0197921
ISC_sub-experimental004sub-experimental014_task-magictrickwatching_z.nii.gz,0.0037514,0.00855814,0.00422487,-0.000176079
ISC_sub-experimental004sub-experimental016_task-magictrickwatching_z.nii.gz,0.00734012,0.00623933,0.00479633,0.0102891
ISC_sub-experimental004sub-experimental018_task-magictrickwatching_z.nii.gz,-0.00375482,-0.0114212,0.0187698,-0.0171493
ISC_sub-experimental004sub-experimental020_task-magictrickwatching_z.nii.gz,0.0168209,0.0355676,0.0360697,0.00278057
ISC_sub-experimental004sub-experimental022_task-magictrickwatching_z.nii.gz,-0.0182038,0.015716,0.00928795,-0.00812569
ISC_sub-experimental004sub-experimental024_task-magictrickwatching_z.nii.gz,0.00133277,0.00193716,0.0155292,-0.00906251
ISC_sub-experimental004sub-experimental026_task-magictrickwatching_z.nii.gz,0.0120771,0.00616617,-0.0107203,0.0135956
ISC_sub-experimental004sub-experimental028_task-magictrickwatching_z.nii.gz,-0.00430018,0.0193796,-0.015377,-0.00736117
ISC_sub-experimental004sub-experimental030_task-magictrickwatching_z.nii.gz,0.0231386,0.0244071,0.0087952,-0.00262818
ISC_sub-experimental004sub-experimental032_task-magictrickwatching_z.nii.gz,0.00627517,0.0101557,0.00416119,-0.0166337
