Subj1	Subj2	grp	uniqueCur_highConf	grUniqueCur_highConf	uniqueMem_highConf	grUniqueMem_highConf	curBetaFull_highConf	grCurBetaFull_highConf	curBetaRed_highConf	grCurBetaRed_highConf	InputFile	\
sub-control029	sub-experimental004	0	-0.095916787	0	-0.11232139	0	0.033071613	0	0.056581625	0	ISC_sub-control029sub-experimental004_task-magictrickwatching_z.nii.gz	\
sub-control029	sub-experimental005	0	-0.146336777	0	-0.19452432	0	0.000442341	0	0.005594824	0	ISC_sub-control029sub-experimental005_task-magictrickwatching_z.nii.gz	\
sub-control029	sub-experimental006	0	0.001359925	0	0.077331323	0	0.003228318	0	0.008595126	0	ISC_sub-control029sub-experimental006_task-magictrickwatching_z.nii.gz	\
sub-control029	sub-experimental008	0	0.303171578	0	-0.280165374	0	0.032978926	0	0.056688249	0	ISC_sub-control029sub-experimental008_task-magictrickwatching_z.nii.gz	\
sub-control029	sub-experimental010	0	0.195524172	0	-0.094903938	0	0.045784456	0	0.079115223	0	ISC_sub-control029sub-experimental010_task-magictrickwatching_z.nii.gz	\
sub-control029	sub-experimental012	0	0.053728356	0	-0.021387327	0	-0.032047196	0	-0.054268009	0	ISC_sub-control029sub-experimental012_task-magictrickwatching_z.nii.gz	\
sub-control029	sub-experimental014	0	-0.104262156	0	-0.09026787	0	-0.008311652	0	-0.007093057	0	ISC_sub-control029sub-experimental014_task-magictrickwatching_z.nii.gz	\
sub-control029	sub-experimental016	0	0.10041849	0	-0.314325744	0	0.019935141	0	0.041159098	0	ISC_sub-control029sub-experimental016_task-magictrickwatching_z.nii.gz	\
sub-control029	sub-experimental018	0	0.059993615	0	-0.215579995	0	0.037531115	0	0.067472959	0	ISC_sub-control029sub-experimental018_task-magictrickwatching_z.nii.gz	\
sub-control029	sub-experimental020	0	-0.222805652	0	-0.083772966	0	-0.008697127	0	-0.006328662	0	ISC_sub-control029sub-experimental020_task-magictrickwatching_z.nii.gz	\
sub-control029	sub-experimental022	0	-0.198900192	0	-0.075792173	0	0.0005538	0	0.00168885	0	ISC_sub-control029sub-experimental022_task-magictrickwatching_z.nii.gz	\
sub-control029	sub-experimental024	0	-0.035387918	0	-0.072360087	0	0.009639606	0	0.018451936	0	ISC_sub-control029sub-experimental024_task-magictrickwatching_z.nii.gz	\
sub-control029	sub-experimental026	0	0.168818243	0	-0.0376828	0	0.013076024	0	0.02939149	0	ISC_sub-control029sub-experimental026_task-magictrickwatching_z.nii.gz	\
sub-control029	sub-experimental028	0	-0.124886003	0	-0.186226142	0	0.009568857	0	0.017263915	0	ISC_sub-control029sub-experimental028_task-magictrickwatching_z.nii.gz	\
sub-control029	sub-experimental030	0	0.062408489	0	-0.120995906	0	0.03498405	0	0.068897042	0	ISC_sub-control029sub-experimental030_task-magictrickwatching_z.nii.gz	\
sub-control029	sub-experimental032	0	-0.211077491	0	-0.300460997	0	0.009280145	0	0.01670637	0	ISC_sub-control029sub-experimental032_task-magictrickwatching_z.nii.gz	\
sub-control029	sub-experimental034	0	-0.443245565	0	-0.146796991	0	0.030386281	0	0.057479681	0	ISC_sub-control029sub-experimental034_task-magictrickwatching_z.nii.gz	\
sub-control029	sub-experimental036	0	0.217317847	0	-0.040340055	0	0.013205251	0	0.027130366	0	ISC_sub-control029sub-experimental036_task-magictrickwatching_z.nii.gz	\
sub-control029	sub-experimental038	0	-0.074133916	0	0.353966905	0	0.003785359	0	0.010323097	0	ISC_sub-control029sub-experimental038_task-magictrickwatching_z.nii.gz	\
sub-control029	sub-experimental040	0	0.180360203	0	-0.053559503	0	0.004303741	0	0.013806885	0	ISC_sub-control029sub-experimental040_task-magictrickwatching_z.nii.gz	\
sub-control029	sub-experimental042	0	-0.159123152	0	0.070390358	0	-0.014533098	0	-0.016896989	0	ISC_sub-control029sub-experimental042_task-magictrickwatching_z.nii.gz	\
sub-control029	sub-experimental044	0	-0.168337379	0	0.17260669	0	-0.028284975	0	-0.045359874	0	ISC_sub-control029sub-experimental044_task-magictrickwatching_z.nii.gz	\
sub-control029	sub-experimental046	0	-0.091733118	0	-0.207267008	0	-0.009914065	0	-0.016631407	0	ISC_sub-control029sub-experimental046_task-magictrickwatching_z.nii.gz	\
sub-control029	sub-experimental048	0	-0.16761238	0	0.041107731	0	0.000627173	0	0.006033639	0	ISC_sub-control029sub-experimental048_task-magictrickwatching_z.nii.gz	\
sub-control029	sub-experimental050	0	0.299824055	0	0.01549726	0	-0.000234854	0	0.0036991	0	ISC_sub-control029sub-experimental050_task-magictrickwatching_z.nii.gz	\
sub-control031	sub-control033	1	0.187926158	0.187926158	0.010017336	0.010017336	0.016677453	0.016677453	0.016631322	0.016631322	ISC_sub-control031sub-control033_task-magictrickwatching_z.nii.gz	\
sub-control031	sub-control035	1	-0.06629614	-0.06629614	-0.398782436	-0.398782436	0.053552005	0.053552005	0.077697177	0.077697177	ISC_sub-control031sub-control035_task-magictrickwatching_z.nii.gz	\
sub-control031	sub-control037	1	0.071161067	0.071161067	-0.053844701	-0.053844701	0.029641788	0.029641788	0.039419776	0.039419776	ISC_sub-control031sub-control037_task-magictrickwatching_z.nii.gz	\
sub-control031	sub-control039	1	-0.141753509	-0.141753509	-0.178729753	-0.178729753	0.001780214	0.001780214	-0.006433633	-0.006433633	ISC_sub-control031sub-control039_task-magictrickwatching_z.nii.gz	\
sub-control031	sub-control041	1	-0.219008765	-0.219008765	0.114589634	0.114589634	0.013371039	0.013371039	0.013161131	0.013161131	ISC_sub-control031sub-control041_task-magictrickwatching_z.nii.gz	\
sub-control031	sub-control043	1	-0.136623034	-0.136623034	-0.218449663	-0.218449663	0.007245904	0.007245904	0.004661944	0.004661944	ISC_sub-control031sub-control043_task-magictrickwatching_z.nii.gz	\
sub-control031	sub-control045	1	-0.133553673	-0.133553673	0.063903132	0.063903132	0.010558284	0.010558284	0.009613997	0.009613997	ISC_sub-control031sub-control045_task-magictrickwatching_z.nii.gz	\
sub-control031	sub-control047	1	-0.025255919	-0.025255919	-0.185112564	-0.185112564	0.010866147	0.010866147	0.012746256	0.012746256	ISC_sub-control031sub-control047_task-magictrickwatching_z.nii.gz	\
sub-control031	sub-control049	1	0.120806217	0.120806217	0.325940925	0.325940925	-0.009795029	-0.009795029	-0.037125355	-0.037125355	ISC_sub-control031sub-control049_task-magictrickwatching_z.nii.gz	\
sub-control031	sub-experimental004	0	-0.145534777	0	-0.228054075	0	0.033691119	0	0.042595666	0	ISC_sub-control031sub-experimental004_task-magictrickwatching_z.nii.gz	\
sub-control031	sub-experimental005	0	0.111878394	0	-0.391391011	0	0.001061847	0	-0.008391135	0	ISC_sub-control031sub-experimental005_task-magictrickwatching_z.nii.gz	\
sub-control031	sub-experimental006	0	-0.075510017	0	0.017360318	0	0.003847824	0	-0.005390833	0	ISC_sub-control031sub-experimental006_task-magictrickwatching_z.nii.gz	\
sub-control031	sub-experimental008	0	-0.022432612	0	-0.085958651	0	0.033598432	0	0.04270229	0	ISC_sub-control031sub-experimental008_task-magictrickwatching_z.nii.gz	\
sub-control031	sub-experimental010	0	-0.144568128	0	-0.05326866	0	0.046403962	0	0.065129265	0	ISC_sub-control031sub-experimental010_task-magictrickwatching_z.nii.gz	\
sub-control031	sub-experimental012	0	0.006732423	0	0.091557518	0	-0.03142769	0	-0.068253968	0	ISC_sub-control031sub-experimental012_task-magictrickwatching_z.nii.gz	\
sub-control031	sub-experimental014	0	-0.21018445	0	0.241902012	0	-0.007692146	0	-0.021079016	0	ISC_sub-control031sub-experimental014_task-magictrickwatching_z.nii.gz	\
sub-control031	sub-experimental016	0	-0.180102044	0	0.130364256	0	0.020554647	0	0.027173139	0	ISC_sub-control031sub-experimental016_task-magictrickwatching_z.nii.gz	\
sub-control031	sub-experimental018	0	-0.009791044	0	-0.344966945	0	0.038150622	0	0.053487	0	ISC_sub-control031sub-experimental018_task-magictrickwatching_z.nii.gz	\
sub-control031	sub-experimental020	0	0.066377427	0	0.093178989	0	-0.008077621	0	-0.020314621	0	ISC_sub-control031sub-experimental020_task-magictrickwatching_z.nii.gz	\
sub-control031	sub-experimental022	0	-0.255258895	0	-0.251143011	0	0.001173307	0	-0.012297109	0	ISC_sub-control031sub-experimental022_task-magictrickwatching_z.nii.gz	\
sub-control031	sub-experimental024	0	0.112692435	0	-0.152470065	0	0.010259112	0	0.004465977	0	ISC_sub-control031sub-experimental024_task-magictrickwatching_z.nii.gz	\
sub-control031	sub-experimental026	0	-0.167862399	0	0.029510709	0	0.01369553	0	0.015405531	0	ISC_sub-control031sub-experimental026_task-magictrickwatching_z.nii.gz	\
sub-control031	sub-experimental028	0	-0.099243353	0	-0.018930014	0	0.010188363	0	0.003277956	0	ISC_sub-control031sub-experimental028_task-magictrickwatching_z.nii.gz	\
sub-control031	sub-experimental030	0	-0.505913052	0	-0.359404722	0	0.035603556	0	0.054911083	0	ISC_sub-control031sub-experimental030_task-magictrickwatching_z.nii.gz	\
sub-control031	sub-experimental032	0	0.274127379	0	-0.282047785	0	0.009899651	0	0.002720411	0	ISC_sub-control031sub-experimental032_task-magictrickwatching_z.nii.gz	\
sub-control031	sub-experimental034	0	-0.226856911	0	-0.268576635	0	0.031005787	0	0.043493722	0	ISC_sub-control031sub-experimental034_task-magictrickwatching_z.nii.gz	\
sub-control031	sub-experimental036	0	0.146681285	0	-0.112792224	0	0.013824758	0	0.013144408	0	ISC_sub-control031sub-experimental036_task-magictrickwatching_z.nii.gz	\
sub-control031	sub-experimental038	0	0.197189619	0	-0.118298785	0	0.004404865	0	-0.003662862	0	ISC_sub-control031sub-experimental038_task-magictrickwatching_z.nii.gz	\
sub-control031	sub-experimental040	0	-0.052182121	0	0.142899923	0	0.004923247	0	-0.000179073	0	ISC_sub-control031sub-experimental040_task-magictrickwatching_z.nii.gz	\
sub-control031	sub-experimental042	0	-0.109537716	0	0.152817473	0	-0.013913592	0	-0.030882948	0	ISC_sub-control031sub-experimental042_task-magictrickwatching_z.nii.gz	\
sub-control031	sub-experimental044	0	-0.122054432	0	-0.003058548	0	-0.027665469	0	-0.059345833	0	ISC_sub-control031sub-experimental044_task-magictrickwatching_z.nii.gz	\
sub-control031	sub-experimental046	0	0.575549989	0	-0.178591427	0	-0.009294559	0	-0.030617366	0	ISC_sub-control031sub-experimental046_task-magictrickwatching_z.nii.gz	\
sub-control031	sub-experimental048	0	-0.049820975	0	0.230943069	0	0.001246679	0	-0.00795232	0	ISC_sub-control031sub-experimental048_task-magictrickwatching_z.nii.gz	\
sub-control031	sub-experimental050	0	0.219412219	0	-0.159262691	0	0.000384653	0	-0.010286859	0	ISC_sub-control031sub-experimental050_task-magictrickwatching_z.nii.gz	\
sub-control033	sub-control035	1	-0.056554127	-0.056554127	-0.20078776	-0.20078776	0.05286088	0.05286088	0.087073855	0.087073855	ISC_sub-control033sub-control035_task-magictrickwatching_z.nii.gz	\
sub-control033	sub-control037	1	0.097646899	0.097646899	-0.091622394	-0.091622394	0.028950664	0.028950664	0.048796454	0.048796454	ISC_sub-control033sub-control037_task-magictrickwatching_z.nii.gz	\
sub-control033	sub-control039	1	-0.064930616	-0.064930616	0.113877956	0.113877956	0.001089089	0.001089089	0.002943045	0.002943045	ISC_sub-control033sub-control039_task-magictrickwatching_z.nii.gz	\
sub-control033	sub-control041	1	0.257884329	0.257884329	-0.207197824	-0.207197824	0.012679915	0.012679915	0.022537808	0.022537808	ISC_sub-control033sub-control041_task-magictrickwatching_z.nii.gz	\
sub-control033	sub-control043	1	0.179906086	0.179906086	0.06754892	0.06754892	0.006554779	0.006554779	0.014038622	0.014038622	ISC_sub-control033sub-control043_task-magictrickwatching_z.nii.gz	\
sub-control033	sub-control045	1	0.028699009	0.028699009	-0.00068081	-0.00068081	0.009867159	0.009867159	0.018990675	0.018990675	ISC_sub-control033sub-control045_task-magictrickwatching_z.nii.gz	\
sub-control033	sub-control047	1	-0.075075234	-0.075075234	0.005004899	0.005004899	0.010175022	0.010175022	0.022122934	0.022122934	ISC_sub-control033sub-control047_task-magictrickwatching_z.nii.gz	\
sub-control033	sub-control049	1	0.390423648	0.390423648	-0.040619158	-0.040619158	-0.010486154	-0.010486154	-0.027748677	-0.027748677	ISC_sub-control033sub-control049_task-magictrickwatching_z.nii.gz	\
sub-control033	sub-experimental004	0	-0.012600734	0	0.191460678	0	0.032999995	0	0.051972344	0	ISC_sub-control033sub-experimental004_task-magictrickwatching_z.nii.gz	\
sub-control033	sub-experimental005	0	0.133610556	0	0.024603966	0	0.000370722	0	0.000985543	0	ISC_sub-control033sub-experimental005_task-magictrickwatching_z.nii.gz	\
sub-control033	sub-experimental006	0	0.188800923	0	0.339560914	0	0.003156699	0	0.003985845	0	ISC_sub-control033sub-experimental006_task-magictrickwatching_z.nii.gz	\
sub-control033	sub-experimental008	0	0.240030414	0	-0.13072767	0	0.032907307	0	0.052078968	0	ISC_sub-control033sub-experimental008_task-magictrickwatching_z.nii.gz	\
sub-control033	sub-experimental010	0	-0.154465534	0	-0.075728281	0	0.045712838	0	0.074505942	0	ISC_sub-control033sub-experimental010_task-magictrickwatching_z.nii.gz	\
sub-control033	sub-experimental012	0	0.295354957	0	-0.034625856	0	-0.032118815	0	-0.05887729	0	ISC_sub-control033sub-experimental012_task-magictrickwatching_z.nii.gz	\
sub-control033	sub-experimental014	0	0.040482306	0	0.020635349	0	-0.008383271	0	-0.011702338	0	ISC_sub-control033sub-experimental014_task-magictrickwatching_z.nii.gz	\
sub-control033	sub-experimental016	0	0.069973294	0	-0.442483077	0	0.019863522	0	0.036549817	0	ISC_sub-control033sub-experimental016_task-magictrickwatching_z.nii.gz	\
sub-control033	sub-experimental018	0	0.413216378	0	-0.234932789	0	0.037459497	0	0.062863678	0	ISC_sub-control033sub-experimental018_task-magictrickwatching_z.nii.gz	\
sub-control033	sub-experimental020	0	0.198559927	0	0.137004275	0	-0.008768746	0	-0.010937943	0	ISC_sub-control033sub-experimental020_task-magictrickwatching_z.nii.gz	\
sub-control033	sub-experimental022	0	0.225425713	0	0.019573486	0	0.000482182	0	-0.002920431	0	ISC_sub-control033sub-experimental022_task-magictrickwatching_z.nii.gz	\
sub-control033	sub-experimental024	0	0.183407586	0	-0.203117303	0	0.009567987	0	0.013842655	0	ISC_sub-control033sub-experimental024_task-magictrickwatching_z.nii.gz	\
sub-control033	sub-experimental026	0	-0.047883966	0	0.100403533	0	0.013004406	0	0.024782209	0	ISC_sub-control033sub-experimental026_task-magictrickwatching_z.nii.gz	\
sub-control033	sub-experimental028	0	-0.125602058	0	0.054625181	0	0.009497239	0	0.012654634	0	ISC_sub-control033sub-experimental028_task-magictrickwatching_z.nii.gz	\
sub-control033	sub-experimental030	0	-0.144452709	0	0.039348441	0	0.034912432	0	0.064287761	0	ISC_sub-control033sub-experimental030_task-magictrickwatching_z.nii.gz	\
sub-control033	sub-experimental032	0	0.254722588	0	-0.088255011	0	0.009208526	0	0.012097089	0	ISC_sub-control033sub-experimental032_task-magictrickwatching_z.nii.gz	\
sub-control033	sub-experimental034	0	-0.233817566	0	0.474807892	0	0.030314663	0	0.0528704	0	ISC_sub-control033sub-experimental034_task-magictrickwatching_z.nii.gz	\
sub-control033	sub-experimental036	0	-0.02914144	0	-0.148196385	0	0.013133633	0	0.022521085	0	ISC_sub-control033sub-experimental036_task-magictrickwatching_z.nii.gz	\
sub-control033	sub-experimental038	0	0.11385613	0	-0.166937726	0	0.00371374	0	0.005713816	0	ISC_sub-control033sub-experimental038_task-magictrickwatching_z.nii.gz	\
sub-control033	sub-experimental040	0	0.137127509	0	-0.051190818	0	0.004232122	0	0.009197604	0	ISC_sub-control033sub-experimental040_task-magictrickwatching_z.nii.gz	\
sub-control033	sub-experimental042	0	-0.000398873	0	0.061693981	0	-0.014604717	0	-0.02150627	0	ISC_sub-control033sub-experimental042_task-magictrickwatching_z.nii.gz	\
sub-control033	sub-experimental044	0	0.227668597	0	0.011542569	0	-0.028356593	0	-0.049969155	0	ISC_sub-control033sub-experimental044_task-magictrickwatching_z.nii.gz	\
sub-control033	sub-experimental046	0	0.478683855	0	-0.122207018	0	-0.009985683	0	-0.021240688	0	ISC_sub-control033sub-experimental046_task-magictrickwatching_z.nii.gz	\
sub-control033	sub-experimental048	0	-0.238119673	0	0.170030969	0	0.000555554	0	0.001424358	0	ISC_sub-control033sub-experimental048_task-magictrickwatching_z.nii.gz	\
sub-control033	sub-experimental050	0	0.106321423	0	0.443292107	0	-0.000306472	0	-0.000910181	0	ISC_sub-control033sub-experimental050_task-magictrickwatching_z.nii.gz	\
sub-control035	sub-control037	1	-0.316259988	-0.316259988	-0.111239498	-0.111239498	0.065825216	0.065825216	0.109862308	0.109862308	ISC_sub-control035sub-control037_task-magictrickwatching_z.nii.gz	\
sub-control035	sub-control039	1	-0.225541163	-0.225541163	-0.073576004	-0.073576004	0.037963641	0.037963641	0.0640089	0.0640089	ISC_sub-control035sub-control039_task-magictrickwatching_z.nii.gz	\
sub-control035	sub-control041	1	-0.071859812	-0.071859812	-0.216837278	-0.216837278	0.049554466	0.049554466	0.083603663	0.083603663	ISC_sub-control035sub-control041_task-magictrickwatching_z.nii.gz	\
sub-control035	sub-control043	1	-0.035668281	-0.035668281	-0.049254099	-0.049254099	0.043429331	0.043429331	0.075104477	0.075104477	ISC_sub-control035sub-control043_task-magictrickwatching_z.nii.gz	\
sub-control035	sub-control045	1	-0.035489416	-0.035489416	-0.23541858	-0.23541858	0.046741711	0.046741711	0.08005653	0.08005653	ISC_sub-control035sub-control045_task-magictrickwatching_z.nii.gz	\
sub-control035	sub-control047	1	0.018206538	0.018206538	-0.238360538	-0.238360538	0.047049574	0.047049574	0.083188789	0.083188789	ISC_sub-control035sub-control047_task-magictrickwatching_z.nii.gz	\
sub-control035	sub-control049	1	-0.265848312	-0.265848312	-0.544050786	-0.544050786	0.026388398	0.026388398	0.033317178	0.033317178	ISC_sub-control035sub-control049_task-magictrickwatching_z.nii.gz	\
sub-control035	sub-experimental004	0	-0.334091955	0	-0.317007281	0	0.069874546	0	0.113038199	0	ISC_sub-control035sub-experimental004_task-magictrickwatching_z.nii.gz	\
sub-control035	sub-experimental005	0	-0.233079853	0	-0.056074833	0	0.037245274	0	0.062051398	0	ISC_sub-control035sub-experimental005_task-magictrickwatching_z.nii.gz	\
sub-control035	sub-experimental006	0	-0.140815792	0	-0.246115295	0	0.040031251	0	0.0650517	0	ISC_sub-control035sub-experimental006_task-magictrickwatching_z.nii.gz	\
sub-control035	sub-experimental008	0	-0.251275148	0	-0.321544748	0	0.069781859	0	0.113144823	0	ISC_sub-control035sub-experimental008_task-magictrickwatching_z.nii.gz	\
sub-control035	sub-experimental010	0	-0.360122325	0	0.049152933	0	0.08258739	0	0.135571797	0	ISC_sub-control035sub-experimental010_task-magictrickwatching_z.nii.gz	\
sub-control035	sub-experimental012	0	0.216719372	0	-0.256299382	0	0.004755737	0	0.002188565	0	ISC_sub-control035sub-experimental012_task-magictrickwatching_z.nii.gz	\
sub-control035	sub-experimental014	0	0.051759119	0	-0.121997991	0	0.028491281	0	0.049363517	0	ISC_sub-control035sub-experimental014_task-magictrickwatching_z.nii.gz	\
sub-control035	sub-experimental016	0	0.090158346	0	0.048811343	0	0.056738074	0	0.097615672	0	ISC_sub-control035sub-experimental016_task-magictrickwatching_z.nii.gz	\
sub-control035	sub-experimental018	0	-0.15351547	0	-0.313373305	0	0.074334049	0	0.123929533	0	ISC_sub-control035sub-experimental018_task-magictrickwatching_z.nii.gz	\
sub-control035	sub-experimental020	0	-0.087624724	0	-0.316983407	0	0.028105806	0	0.050127912	0	ISC_sub-control035sub-experimental020_task-magictrickwatching_z.nii.gz	\
sub-control035	sub-experimental022	0	-0.20584671	0	-0.467735029	0	0.037356734	0	0.058145424	0	ISC_sub-control035sub-experimental022_task-magictrickwatching_z.nii.gz	\
sub-control035	sub-experimental024	0	-0.072809412	0	-0.21678525	0	0.046442539	0	0.07490851	0	ISC_sub-control035sub-experimental024_task-magictrickwatching_z.nii.gz	\
sub-control035	sub-experimental026	0	-0.253223805	0	-0.402665089	0	0.049878958	0	0.085848064	0	ISC_sub-control035sub-experimental026_task-magictrickwatching_z.nii.gz	\
sub-control035	sub-experimental028	0	0.086404584	0	-0.018191222	0	0.046371791	0	0.073720489	0	ISC_sub-control035sub-experimental028_task-magictrickwatching_z.nii.gz	\
sub-control035	sub-experimental030	0	-0.182371141	0	-0.325319944	0	0.071786983	0	0.125353616	0	ISC_sub-control035sub-experimental030_task-magictrickwatching_z.nii.gz	\
sub-control035	sub-experimental032	0	-0.124103624	0	-0.006657644	0	0.046083078	0	0.073162944	0	ISC_sub-control035sub-experimental032_task-magictrickwatching_z.nii.gz	\
sub-control035	sub-experimental034	0	-0.099510416	0	-0.10051197	0	0.067189214	0	0.113936255	0	ISC_sub-control035sub-experimental034_task-magictrickwatching_z.nii.gz	\
sub-control035	sub-experimental036	0	-0.207724706	0	-0.192505244	0	0.050008185	0	0.08358694	0	ISC_sub-control035sub-experimental036_task-magictrickwatching_z.nii.gz	\
sub-control035	sub-experimental038	0	-0.004547188	0	-0.050959198	0	0.040588292	0	0.066779671	0	ISC_sub-control035sub-experimental038_task-magictrickwatching_z.nii.gz	\
sub-control035	sub-experimental040	0	-0.252546654	0	-0.23999365	0	0.041106674	0	0.070263459	0	ISC_sub-control035sub-experimental040_task-magictrickwatching_z.nii.gz	\
sub-control035	sub-experimental042	0	0.01727058	0	-0.360481689	0	0.022269835	0	0.039559585	0	ISC_sub-control035sub-experimental042_task-magictrickwatching_z.nii.gz	\
sub-control035	sub-experimental044	0	-0.128092704	0	-0.216789234	0	0.008517959	0	0.0110967	0	ISC_sub-control035sub-experimental044_task-magictrickwatching_z.nii.gz	\
sub-control035	sub-experimental046	0	-0.038665892	0	-0.534216799	0	0.026888868	0	0.039825167	0	ISC_sub-control035sub-experimental046_task-magictrickwatching_z.nii.gz	\
sub-control035	sub-experimental048	0	0.160847739	0	-0.077657813	0	0.037430106	0	0.062490213	0	ISC_sub-control035sub-experimental048_task-magictrickwatching_z.nii.gz	\
sub-control035	sub-experimental050	0	-0.235146007	0	-0.05596163	0	0.03656808	0	0.060155674	0	ISC_sub-control035sub-experimental050_task-magictrickwatching_z.nii.gz	\
sub-control037	sub-control039	1	0.166712009	0.166712009	0.135925766	0.135925766	0.014053424	0.014053424	0.025731499	0.025731499	ISC_sub-control037sub-control039_task-magictrickwatching_z.nii.gz	\
sub-control037	sub-control041	1	-0.064997943	-0.064997943	0.016517843	0.016517843	0.02564425	0.02564425	0.045326262	0.045326262	ISC_sub-control037sub-control041_task-magictrickwatching_z.nii.gz	\
sub-control037	sub-control043	1	0.164023681	0.164023681	0.569917911	0.569917911	0.019519114	0.019519114	0.036827076	0.036827076	ISC_sub-control037sub-control043_task-magictrickwatching_z.nii.gz	\
sub-control037	sub-control045	1	0.13197575	0.13197575	0.256221118	0.256221118	0.022831494	0.022831494	0.041779129	0.041779129	ISC_sub-control037sub-control045_task-magictrickwatching_z.nii.gz	\
sub-control037	sub-control047	1	-0.057737929	-0.057737929	0.117419559	0.117419559	0.023139357	0.023139357	0.044911388	0.044911388	ISC_sub-control037sub-control047_task-magictrickwatching_z.nii.gz	\
sub-control037	sub-control049	1	0.091351942	0.091351942	0.039625319	0.039625319	0.002478181	0.002478181	-0.004960223	-0.004960223	ISC_sub-control037sub-control049_task-magictrickwatching_z.nii.gz	\
sub-control037	sub-experimental004	0	0.355699654	0	-0.165553608	0	0.04596433	0	0.074760798	0	ISC_sub-control037sub-experimental004_task-magictrickwatching_z.nii.gz	\
sub-control037	sub-experimental005	0	-0.192034405	0	0.192285957	0	0.013335057	0	0.023773997	0	ISC_sub-control037sub-experimental005_task-magictrickwatching_z.nii.gz	\
sub-control037	sub-experimental006	0	-0.084028127	0	0.081548674	0	0.016121034	0	0.026774299	0	ISC_sub-control037sub-experimental006_task-magictrickwatching_z.nii.gz	\
sub-control037	sub-experimental008	0	0.125480606	0	0.187857314	0	0.045871642	0	0.074867422	0	ISC_sub-control037sub-experimental008_task-magictrickwatching_z.nii.gz	\
sub-control037	sub-experimental010	0	0.163003527	0	0.011027905	0	0.058677173	0	0.097294396	0	ISC_sub-control037sub-experimental010_task-magictrickwatching_z.nii.gz	\
sub-control037	sub-experimental012	0	-0.129140454	0	-0.443995244	0	-0.01915448	0	-0.036088836	0	ISC_sub-control037sub-experimental012_task-magictrickwatching_z.nii.gz	\
sub-control037	sub-experimental014	0	-0.133118905	0	0.228275616	0	0.004581064	0	0.011086116	0	ISC_sub-control037sub-experimental014_task-magictrickwatching_z.nii.gz	\
sub-control037	sub-experimental016	0	0.160631473	0	0.128043341	0	0.032827857	0	0.059338271	0	ISC_sub-control037sub-experimental016_task-magictrickwatching_z.nii.gz	\
sub-control037	sub-experimental018	0	-0.107935642	0	-0.266621816	0	0.050423832	0	0.085652132	0	ISC_sub-control037sub-experimental018_task-magictrickwatching_z.nii.gz	\
sub-control037	sub-experimental020	0	-0.039479985	0	0.079107917	0	0.004195589	0	0.011850511	0	ISC_sub-control037sub-experimental020_task-magictrickwatching_z.nii.gz	\
sub-control037	sub-experimental022	0	0.036594579	0	0.039642998	0	0.013446517	0	0.019868023	0	ISC_sub-control037sub-experimental022_task-magictrickwatching_z.nii.gz	\
sub-control037	sub-experimental024	0	0.006896719	0	0.153852596	0	0.022532322	0	0.036631109	0	ISC_sub-control037sub-experimental024_task-magictrickwatching_z.nii.gz	\
sub-control037	sub-experimental026	0	0.504038403	0	0.023348132	0	0.025968741	0	0.047570663	0	ISC_sub-control037sub-experimental026_task-magictrickwatching_z.nii.gz	\
sub-control037	sub-experimental028	0	-0.107303733	0	-0.114910572	0	0.022461574	0	0.035443088	0	ISC_sub-control037sub-experimental028_task-magictrickwatching_z.nii.gz	\
sub-control037	sub-experimental030	0	0.074060839	0	0.190674562	0	0.047876767	0	0.087076215	0	ISC_sub-control037sub-experimental030_task-magictrickwatching_z.nii.gz	\
sub-control037	sub-experimental032	0	-0.029087475	0	-0.119195979	0	0.022172862	0	0.034885543	0	ISC_sub-control037sub-experimental032_task-magictrickwatching_z.nii.gz	\
sub-control037	sub-experimental034	0	-0.339085031	0	0.150197213	0	0.043278998	0	0.075658854	0	ISC_sub-control037sub-experimental034_task-magictrickwatching_z.nii.gz	\
sub-control037	sub-experimental036	0	-0.123546451	0	-0.079503386	0	0.026097968	0	0.045309539	0	ISC_sub-control037sub-experimental036_task-magictrickwatching_z.nii.gz	\
sub-control037	sub-experimental038	0	0.099837133	0	0.573434641	0	0.016678075	0	0.02850227	0	ISC_sub-control037sub-experimental038_task-magictrickwatching_z.nii.gz	\
sub-control037	sub-experimental040	0	0.303469234	0	0.204355299	0	0.017196457	0	0.031986058	0	ISC_sub-control037sub-experimental040_task-magictrickwatching_z.nii.gz	\
sub-control037	sub-experimental042	0	0.193777052	0	0.002339767	0	-0.001640382	0	0.001282184	0	ISC_sub-control037sub-experimental042_task-magictrickwatching_z.nii.gz	\
sub-control037	sub-experimental044	0	-0.196895898	0	0.1979028	0	-0.015392258	0	-0.027180701	0	ISC_sub-control037sub-experimental044_task-magictrickwatching_z.nii.gz	\
sub-control037	sub-experimental046	0	0.117152105	0	0.070526169	0	0.002978652	0	0.001547766	0	ISC_sub-control037sub-experimental046_task-magictrickwatching_z.nii.gz	\
sub-control037	sub-experimental048	0	-0.295937277	0	0.197978713	0	0.01351989	0	0.024212812	0	ISC_sub-control037sub-experimental048_task-magictrickwatching_z.nii.gz	\
sub-control037	sub-experimental050	0	0.109262075	0	0.175778162	0	0.012657863	0	0.021878273	0	ISC_sub-control037sub-experimental050_task-magictrickwatching_z.nii.gz	\
